State,Incident ID,Date,City or County,Killed,Injured
North Carolina,309613,2015-03-19,Huntersville,0,0
Georgia,309422,2015-03-19,Columbus,0,1
Louisiana,311090,2015-03-19,Shreveport,0,1
Florida,310728,2015-03-19,Polk City,0,0
Indiana,309358,2015-03-19,Indianapolis,0,0
Maryland,309822,2015-03-19,Knoxville,3,0
Florida,310739,2015-03-19,Daytona Beach,0,0
Alabama,310442,2015-03-19,Harvest,0,0
Louisiana,758731,2015-03-19,Metairie,0,0
New York,310467,2015-03-19,Staten Island,0,0
Texas,313154,2015-03-19,Dallas,0,0
North Carolina,309565,2015-03-19,Hamptonville,0,1
Texas,576139,2015-03-19,Houston,1,0
New Jersey,310764,2015-03-19,Absecon,0,0
Georgia,310658,2015-03-19,Athens,0,0
Kentucky,310518,2015-03-19,Scottsville,0,0
Illinois,309339,2015-03-19,Chicago,0,1
Illinois,309351,2015-03-19,Chicago,0,1
Ohio,309579,2015-03-19,Munroe Falls,1,0
Arkansas,310856,2015-03-19,Yell County,0,0
New York,311687,2015-03-19,Syracuse,0,0
Texas,313160,2015-03-19,Laredo,0,0
Ohio,309680,2015-03-19,Columbus,0,1
Oklahoma,311482,2015-03-19,Oklahoma City,0,0
Virginia,309453,2015-03-19,Norfolk,0,1
California,309954,2015-03-19,San Diego,0,1
Illinois,309964,2015-03-19,Chicago,0,0
California,309966,2015-03-19,El Monte,0,0
Illinois,309337,2015-03-19,Chicago,1,0
Tennessee,309920,2015-03-19,Johnson City,0,0
Virginia,309448,2015-03-19,Newport News,2,0
Michigan,310384,2015-03-19,Flint,0,1
Texas,309451,2015-03-19,Taylor,1,0
Wisconsin,309600,2015-03-19,Milwaukee,0,1
Tennessee,309379,2015-03-19,Madison,0,1
Alabama,310438,2015-03-19,Lawrence County,1,0
Ohio,309515,2015-03-19,Cleveland,1,0
Michigan,316133,2015-03-19,Southfield,0,0
Kansas,310068,2015-03-19,Kansas City,1,1
Virginia,309429,2015-03-19,Petersburg,0,1
Alaska,313158,2015-03-19,Anchorage,0,0
Wisconsin,443405,2015-03-19,Beloit,0,0
Texas,316296,2015-03-19,La Marque,0,1
Minnesota,310079,2015-03-19,Saint Paul,0,0
Indiana,309353,2015-03-19,Pierceton,1,0
New York,309483,2015-03-19,Rochester,0,1
Kentucky,309692,2015-03-19,Bowling Green,0,0
North Carolina,313159,2015-03-19,Greensboro,0,0
Indiana,309694,2015-03-19,Fort Wayne,0,0
California,309913,2015-03-19,Richmond,0,1
Kentucky,309473,2015-03-19,Dry Ridge,1,0
Michigan,313151,2015-03-19,Detroit,0,0
Michigan,313152,2015-03-19,Detroit,0,0
North Carolina,313153,2015-03-19,Morrisville,0,0
Washington,313157,2015-03-19,Spokane,0,0
California,309908,2015-03-19,Oakland,0,1
Texas,309828,2015-03-19,Spring Branch,1,0
Texas,309826,2015-03-19,Houston,1,0
Illinois,309952,2015-03-19,Chicago,1,0
Oklahoma,310598,2015-03-19,Tulsa,0,0
West Virginia,309877,2015-03-19,Charleston,0,0
Pennsylvania,909763,2015-03-19,Hazleton,0,0
District of Columbia,309870,2015-03-19,Washington,0,1
West Virginia,309806,2015-03-19,Huntington,1,0
Michigan,310055,2015-03-19,Ypsilanti (Superior Township),0,0
Maine,310594,2015-03-19,Lincoln,0,0
Pennsylvania,310034,2015-03-19,Pittsburgh,0,1
Washington,309278,2015-03-19,Seattle,1,0
Washington,309842,2015-03-19,Sumas,1,0
Georgia,310281,2015-03-19,Bonaire,0,0
Florida,310943,2015-03-19,Pensacola,0,0
New Mexico,310570,2015-03-19,Albuquerque,0,0
Texas,312108,2015-03-19,Houston,1,0
Georgia,309437,2015-03-19,Chatsworth,0,1
North Carolina,310549,2015-03-19,Winterville,0,0
California,309820,2015-03-19,Van Nuys,0,1
New Jersey,309426,2015-03-19,Elizabeth,0,2
Wisconsin,310237,2015-03-19,Merrill,0,0
New York,309491,2015-03-19,Jamestown,0,1
New Mexico,311170,2015-03-19,Shiprock,0,2
Arizona,309835,2015-03-19,Red Valley,2,2
Tennessee,309784,2015-03-19,Memphis,0,1
Michigan,309376,2015-03-19,Detroit,0,0
South Carolina,309655,2015-03-19,Belton,0,1
Pennsylvania,310269,2015-03-19,Lancaster,0,0
Tennessee,321416,2015-03-19,Sunbright,0,0
Iowa,310294,2015-03-19,Davenport,0,1
South Carolina,310331,2015-03-19,Sumter,0,1
Oklahoma,310244,2015-03-19,Oklahoma City,1,0
Oklahoma,310364,2015-03-19,Bartlesville,0,0
South Carolina,316414,2015-03-19,Dorchester,0,0
California,309882,2015-03-19,Bakersfield,1,0
Florida,310939,2015-03-19,Jacksonville,0,1
California,309884,2015-03-19,Eureka,0,0
Minnesota,310121,2015-03-19,Saint Paul,0,0
Louisiana,309750,2015-03-19,New Orleans,0,1
Colorado,309642,2015-03-19,Aurora,1,0
Illinois,309756,2015-03-19,Rockford,0,2
Missouri,310211,2015-03-19,Saint Louis,0,1
California,310797,2015-03-19,Los Angeles,0,0
Minnesota,310165,2015-03-19,Saint Paul,0,0
Wisconsin,310217,2015-03-19,Milwaukee,1,0
Wisconsin,310219,2015-03-19,Milwaukee,0,1
Indiana,309777,2015-03-19,Evansville,0,0
Indiana,310381,2015-03-19,Indianapolis,0,0
Oklahoma,309917,2015-03-19,Tulsa,1,0
Tennessee,309391,2015-03-19,Memphis,0,1
Illinois,815690,2015-03-19,East Saint Louis,0,0
Wisconsin,311861,2015-03-19,Pleasant Prairie,2,0
Michigan,310133,2015-03-19,Albion,0,0
Illinois,309936,2015-03-19,Chicago,1,0
Connecticut,310092,2015-03-19,Hartford,1,0
Massachusetts,310136,2015-03-19,Holyoke,0,0
Kentucky,309904,2015-03-19,Owensboro,0,0
California,309905,2015-03-19,Emeryville,0,2
Florida,310767,2015-03-19,Jacksonville,1,0
Florida,318212,2015-03-19,Okaloosa County,0,0
Connecticut,310097,2015-03-19,West Haven,0,0
Kentucky,309885,2015-03-19,Louisville,0,0
Missouri,312393,2015-03-19,Jefferson City,0,0
Massachusetts,310113,2015-03-19,Boston,0,0
Massachusetts,310118,2015-03-19,Boston,0,0
California,310785,2015-03-19,Red Bluff,0,1
Massachusetts,309682,2015-03-19,Springfield,0,0
Missouri,310232,2015-03-19,Springfield,0,1
Louisiana,311142,2015-03-19,Opelousas,0,0
California,309891,2015-03-19,Fresno,0,0
Georgia,314503,2015-03-20,Atlanta,0,0
Louisiana,314502,2015-03-20,Lake Charles,0,0
Iowa,310546,2015-03-20,Davenport,0,0
Texas,314504,2015-03-20,Houston,0,0
California,310808,2015-03-20,Salinas,0,1
Michigan,465641,2015-03-20,Marquette,0,0
Nevada,314505,2015-03-20,Las Vegas,0,0
North Carolina,310539,2015-03-20,Charlotte,0,0
Colorado,314511,2015-03-20,Denver,0,0
Louisiana,310525,2015-03-20,New Orleans,0,1
Arizona,310440,2015-03-20,Tempe,1,0
Georgia,310627,2015-03-20,Atlanta,1,0
Texas,310341,2015-03-20,Fort Worth,0,1
Missouri,311165,2015-03-20,Saint Louis,0,1
Tennessee,314506,2015-03-20,Nashville,0,0
Missouri,311063,2015-03-20,Independence,1,1
Washington,335615,2015-03-20,Spokane,0,0
South Carolina,310316,2015-03-20,Georgetown,0,1
Texas,311075,2015-03-20,Houston,2,0
Florida,310751,2015-03-20,West Palm Beach,1,1
California,310757,2015-03-20,Bakersfield,1,0
Louisiana,311130,2015-03-20,Monroe,1,0
Connecticut,311726,2015-03-20,West Haven,0,0
California,310769,2015-03-20,Fresno,1,0
New Mexico,310695,2015-03-20,Albuquerque,0,0
Alaska,310775,2015-03-20,Anchorage,0,1
Alabama,310395,2015-03-20,Birmingham,1,0
California,310787,2015-03-20,Stockton,0,0
Illinois,309916,2015-03-20,Urbana,0,0
Pennsylvania,311157,2015-03-20,Pottstown,1,0
Massachusetts,310178,2015-03-20,Cambridge,0,0
California,310792,2015-03-20,El Cerrito,0,1
New York,310510,2015-03-20,Brooklyn,0,1
Missouri,310190,2015-03-20,Chesterfield,0,1
Texas,311119,2015-03-20,Falfurrias,1,1
Colorado,310286,2015-03-20,Denver,0,1
Connecticut,310550,2015-03-20,New London,0,0
South Carolina,312063,2015-03-20,Greenwood,0,1
Virginia,313610,2015-03-20,Virginia Beach,0,0
California,310720,2015-03-20,Richmond,1,0
South Carolina,309850,2015-03-20,Beaufort,1,2
Georgia,309987,2015-03-20,Lagrange,1,0
Ohio,310701,2015-03-20,Cincinnati,0,0
Pennsylvania,310042,2015-03-20,Philadelphia,0,0
Georgia,309854,2015-03-20,Buford,0,1
Texas,309862,2015-03-20,Houston,0,1
Ohio,310094,2015-03-20,Columbus,1,0
New Hampshire,324291,2015-03-20,Gilmanton,0,0
Ohio,484080,2015-03-20,Akron,0,1
New York,310477,2015-03-20,Buffalo,0,1
New York,310061,2015-03-20,Rockville Centre,0,0
Ohio,310699,2015-03-20,Dayton,0,1
Louisiana,311116,2015-03-20,Baton Rouge,1,1
Texas,318738,2015-03-20,Houston,0,1
Virginia,309961,2015-03-20,Norfolk,1,0
North Carolina,310566,2015-03-20,Jacksonville,0,1
South Carolina,311896,2015-03-20,York,1,0
New Hampshire,310187,2015-03-20,Portsmouth,1,0
New Hampshire,310584,2015-03-20,Claremont,0,0
North Carolina,329278,2015-03-20,Asheville,0,0
Illinois,310984,2015-03-20,Rockford,0,0
Oklahoma,310367,2015-03-20,Wapanucka,1,0
South Carolina,309876,2015-03-20,Rock Hill,0,0
Oklahoma,310601,2015-03-20,Oklahoma City,0,0
Missouri,311060,2015-03-20,Boone County,0,0
North Carolina,311598,2015-03-20,Pinehurst,0,0
Virginia,315616,2015-03-20,Newport News,0,0
Texas,311071,2015-03-20,Houston,3,0
Rhode Island,312095,2015-03-20,Carolina (Richmond),0,1
Texas,627173,2015-03-20,Houston,3,0
Washington,310625,2015-03-20,Tacoma,1,0
Florida,310746,2015-03-20,Tavares,0,0
North Carolina,329097,2015-03-20,Raleigh,0,1
Maryland,310743,2015-03-20,Baltimore,0,2
Oklahoma,310369,2015-03-20,Oklahoma City,0,1
Alaska,313916,2015-03-20,Nikiski,0,0
Oklahoma,314415,2015-03-20,Seminole,2,0
Ohio,309980,2015-03-20,Springfield,0,1
California,313928,2015-03-20,Oxnard,0,0
Alaska,312008,2015-03-20,Coldfoot,1,0
North Carolina,309915,2015-03-20,Salisbury,0,1
Texas,468151,2015-03-20,Lancaster,1,5
Ohio,311828,2015-03-20,Lockbourne,1,0
Alabama,310398,2015-03-20,Tuscaloosa,0,1
Illinois,310421,2015-03-20,Chicago,1,0
Illinois,310424,2015-03-20,Chicago,0,1
Illinois,310435,2015-03-20,Evanston,0,1
North Carolina,310449,2015-03-20,Fayetteville,1,1
California,311203,2015-03-20,Redlands,0,0
Oklahoma,310356,2015-03-20,Oklahoma City,0,4
Texas,311105,2015-03-20,Rosenberg,1,0
Texas,310337,2015-03-20,Dallas,0,2
Delaware,310226,2015-03-20,Delmar,0,0
Texas,310235,2015-03-20,Odessa,0,0
South Carolina,311885,2015-03-20,Aiken,0,0
Georgia,310246,2015-03-20,Bainbridge,0,1
South Carolina,311894,2015-03-20,Aiken,0,0
South Carolina,311895,2015-03-20,Aiken,0,0
Tennessee,315358,2015-03-20,Nashville,0,1
Georgia,310271,2015-03-20,Columbus,0,0
Georgia,310279,2015-03-20,Macon,0,1
Georgia,310288,2015-03-20,Savannah,0,1
Louisiana,310296,2015-03-20,New Orleans,0,1
Pennsylvania,310771,2015-03-20,Edinboro,0,2
Texas,310315,2015-03-20,Austin,0,0
Oklahoma,310321,2015-03-20,Stillwater,0,0
Texas,310329,2015-03-20,Houston,1,0
New York,310471,2015-03-20,Cambria,0,0
Tennessee,310472,2015-03-20,Memphis,0,1
Oklahoma,310362,2015-03-20,Tulsa,0,1
New York,310475,2015-03-20,Buffalo,0,0
Indiana,312361,2015-03-20,Gary,1,0
Virginia,309925,2015-03-20,Hopewell,0,0
Massachusetts,310568,2015-03-20,Fall River,1,0
Florida,314609,2015-03-20,West Palm Beach,0,0
Illinois,309946,2015-03-20,Chicago,0,1
Alaska,309844,2015-03-20,Anchorage,1,0
Ohio,309969,2015-03-20,Dayton,0,1
Ohio,319780,2015-03-20,Cleveland,0,1
California,309938,2015-03-20,Penngrove,0,1
South Carolina,309995,2015-03-20,Seabrook,0,1
Tennessee,314529,2015-03-20,Nashville,0,0
District of Columbia,309997,2015-03-20,Washington,0,1
South Carolina,309993,2015-03-20,Orangeburg,1,0
Missouri,311053,2015-03-20,Saint Louis,0,1
Texas,314507,2015-03-20,Dallas,0,0
Kentucky,310524,2015-03-20,Lexington,0,0
Georgia,310664,2015-03-20,Columbus,0,0
South Dakota,311528,2015-03-20,Rapid City,0,1
Rhode Island,310177,2015-03-20,Cranston,0,0
Arizona,309847,2015-03-20,Phoenix,0,1
Florida,310648,2015-03-20,Miami-dade,1,0
Louisiana,310065,2015-03-20,Kenner,1,1
New York,310485,2015-03-20,Pittstown,0,0
Michigan,312572,2015-03-20,Clinton Township,0,0
New York,310354,2015-03-20,Manhattan,0,0
Wyoming,313890,2015-03-20,Natrona (county),0,0
Arizona,314501,2015-03-20,Phoenix,0,0
Virginia,310513,2015-03-20,Chesapeake,0,1
Indiana,311021,2015-03-20,Evansville,0,0
Utah,310415,2015-03-20,Salt Lake County,1,0
California,309900,2015-03-20,Los Angeles,1,0
California,309903,2015-03-20,Long Beach,0,0
Montana,319651,2015-03-20,Missoula,0,0
New York,310349,2015-03-20,Schenectady,0,3
Tennessee,311822,2015-03-20,Hendersonville,0,0
Alabama,310913,2015-03-21,Opelika,0,2
Tennessee,310820,2015-03-21,Harriman,0,1
Texas,311067,2015-03-21,Houston,1,0
Tennessee,311302,2015-03-21,Chattanooga,0,1
Tennessee,311309,2015-03-21,Chattanooga,0,1
Ohio,311088,2015-03-21,Columbus,0,0
New York,311651,2015-03-21,Niagara Falls,0,1
New York,311685,2015-03-21,Buffalo,0,1
Maryland,311099,2015-03-21,Glen Burnie,1,0
Louisiana,311108,2015-03-21,New Orleans,1,1
Maryland,311102,2015-03-21,Baltimore,0,1
Delaware,310731,2015-03-21,Wilmington,0,1
Tennessee,311681,2015-03-21,Clarksville,0,1
New York,310479,2015-03-21,Buffalo,0,1
North Carolina,311556,2015-03-21,Raeford,0,1
Mississippi,312844,2015-03-21,Oktibbeha County,1,0
Washington,310974,2015-03-21,Kent,0,1
Illinois,310879,2015-03-21,Chicago,1,0
Colorado,313122,2015-03-21,Summit County,1,0
Maryland,310737,2015-03-21,Aberdeen,1,0
South Carolina,314512,2015-03-21,West Columbia,0,0
Nevada,314513,2015-03-21,Reno,0,0
Virginia,314516,2015-03-21,Arlington,0,0
Tennessee,314522,2015-03-21,Alcoa,0,0
California,314523,2015-03-21,San Francisco,0,0
Louisiana,310530,2015-03-21,New Orleans,0,2
Nevada,310618,2015-03-21,Las Vegas,0,1
Georgia,314525,2015-03-21,Atlanta,0,0
Tennessee,311095,2015-03-21,Memphis,0,3
Tennessee,310578,2015-03-21,Memphis,0,0
Illinois,310924,2015-03-21,Chicago,0,2
Ohio,310392,2015-03-21,Cincinnati,0,2
North Carolina,310553,2015-03-21,New Bern,0,0
Kentucky,310953,2015-03-21,Lexington,0,0
Texas,312132,2015-03-21,Killeen,0,0
Illinois,310910,2015-03-21,Chicago,0,1
Maryland,310741,2015-03-21,Lansdowne,0,1
New York,310481,2015-03-21,Holley,1,1
Indiana,310643,2015-03-21,Indianapolis,0,1
Illinois,310406,2015-03-21,Chicago,0,1
Arkansas,310825,2015-03-21,Springdale,0,1
Illinois,310410,2015-03-21,Chicago,0,1
Illinois,310419,2015-03-21,Chicago,0,1
Pennsylvania,310828,2015-03-21,Smock,0,1
Alabama,310830,2015-03-21,Dothan,0,1
Michigan,310683,2015-03-21,Mount Morris,0,1
Texas,310837,2015-03-21,Garland,1,0
Louisiana,310527,2015-03-21,New Orleans,1,1
Maryland,310841,2015-03-21,Frederick,0,1
Virginia,310784,2015-03-21,Dumfries,0,1
Wisconsin,310631,2015-03-21,Milwaukee,1,0
Washington,367330,2015-03-21,Onalaska,0,0
Pennsylvania,310789,2015-03-21,Philadelphia,0,1
Rhode Island,311990,2015-03-21,Providence,0,0
Pennsylvania,311198,2015-03-21,Jamestown,0,0
Mississippi,314235,2015-03-21,Jackson,0,0
Illinois,439278,2015-03-21,Carpentersville,0,0
New Hampshire,311811,2015-03-21,Pelham,0,0
New York,310709,2015-03-21,Brooklyn,1,0
Missouri,312854,2015-03-21,Springfield,0,0
North Carolina,310541,2015-03-21,Charlotte,0,1
Louisiana,311112,2015-03-21,New Orleans,0,0
Ohio,311122,2015-03-21,Columbus,0,2
Illinois,310927,2015-03-21,Chicago,1,0
Connecticut,311722,2015-03-21,Bridgeport,0,0
Indiana,312353,2015-03-21,Gary,0,1
Oregon,310966,2015-03-21,Salem,1,0
North Carolina,310555,2015-03-21,Greenville,0,0
Tennessee,310823,2015-03-21,Knoxville,0,1
Georgia,311456,2015-03-21,Columbus,0,0
Georgia,310918,2015-03-21,Macon,0,1
South Carolina,311890,2015-03-21,Aiken,0,1
South Carolina,316416,2015-03-21,Summerville,0,0
California,311205,2015-03-21,San Bernardino,0,0
California,310760,2015-03-21,Humboldt County,0,3
Virginia,310495,2015-03-21,Norfolk,0,0
Ohio,310650,2015-03-21,Cleveland,0,3
Arkansas,313265,2015-03-21,Little Rock,0,1
Georgia,311881,2015-03-21,Macon,0,0
South Carolina,310692,2015-03-21,Isle Of Palms,1,0
Alaska,312206,2015-03-21,Nenana,0,0
North Carolina,311523,2015-03-21,Mint Hill,0,0
Illinois,310932,2015-03-21,Chicago,0,0
Ohio,311040,2015-03-21,Cincinnati,1,0
Illinois,312233,2015-03-21,Fairmount,0,1
Virginia,311392,2015-03-21,Ruther Glen,1,0
Texas,312754,2015-03-21,Lubbock,0,1
Montana,312249,2015-03-21,Butte,0,1
Florida,311575,2015-03-21,Palm Beach Gardens,0,0
New York,314169,2015-03-21,Brooklyn,0,0
Florida,310573,2015-03-21,Tampa,0,4
Michigan,310685,2015-03-21,Saginaw,0,1
Missouri,311051,2015-03-21,Saint Louis,0,0
New York,319748,2015-03-21,Bronx,0,0
California,311022,2015-03-21,Richmond,0,1
California,311025,2015-03-21,San Francisco,0,0
Ohio,310656,2015-03-21,Dayton,0,1
South Carolina,310990,2015-03-21,North Charleston,0,1
South Carolina,325645,2015-03-21,Eutawville,0,0
Ohio,311084,2015-03-21,Columbus,1,0
Louisiana,311134,2015-03-21,Lafayette,1,0
Illinois,310609,2015-03-21,Peoria,0,0
Oklahoma,310610,2015-03-21,Calvin,1,0
Indiana,310589,2015-03-21,Indianapolis,1,0
Tennessee,311056,2015-03-21,Waynesboro,1,0
California,311429,2015-03-21,Hoopa,0,3
California,311447,2015-03-21,Long Beach,0,1
West Virginia,311449,2015-03-21,Premier,0,1
Nevada,344757,2015-03-21,Las Vegas,1,0
Florida,311010,2015-03-21,Tampa,0,1
Florida,311004,2015-03-21,Tampa,1,2
Indiana,310645,2015-03-21,Indianapolis,0,1
Georgia,310457,2015-03-21,Augusta,0,2
California,311445,2015-03-21,Anaheim,0,0
North Carolina,311597,2015-03-21,Fayetteville,0,0
Illinois,310608,2015-03-21,Peoria,0,0
Arizona,310886,2015-03-21,Cottonwood,1,2
Pennsylvania,311152,2015-03-21,Lancaster,0,1
Massachusetts,311773,2015-03-21,Brockton,0,0
Alabama,311784,2015-03-21,Anniston,1,1
Washington,330598,2015-03-21,Toppenish,0,0
Massachusetts,311747,2015-03-21,Boston,0,0
Kansas,311077,2015-03-21,Olathe,1,0
Rhode Island,311799,2015-03-21,Jamestown,0,0
Rhode Island,310995,2015-03-21,Providence,0,1
New Hampshire,310586,2015-03-21,Manchester,0,1
Missouri,311159,2015-03-21,Kansas City,0,1
Wisconsin,312189,2015-03-21,Hustisford,0,1
Alaska,311832,2015-03-21,Willow,0,0
Rhode Island,315811,2015-03-21,Providence,0,0
Missouri,311168,2015-03-21,Saint Louis,0,1
Arizona,312269,2015-03-21,Phoenix,1,0
Alabama,311768,2015-03-21,Hoover,1,0
Pennsylvania,310778,2015-03-21,Pittsburgh,1,0
California,310806,2015-03-21,San Bernardino,1,0
New Jersey,311136,2015-03-21,Jersey City,0,0
New Jersey,311140,2015-03-21,New Brunswick,0,1
Kansas,311069,2015-03-21,Kansas City,0,1
Kentucky,311421,2015-03-21,Frankfort,0,1
Louisiana,313575,2015-03-21,Iowa,1,0
Texas,311079,2015-03-21,San Antonio,0,1
Louisiana,313590,2015-03-21,Houma,1,0
New York,310707,2015-03-21,Brooklyn,0,1
Ohio,310698,2015-03-21,Dayton,0,0
Texas,312829,2015-03-21,Texas City,1,0
Tennessee,311304,2015-03-21,Chattanooga,0,1
Louisiana,311086,2015-03-21,Shreveport,0,1
Wisconsin,350755,2015-03-21,Glendale,0,0
Massachusetts,311738,2015-03-21,Boston,0,0
Illinois,311740,2015-03-21,Peoria,0,0
Tennessee,311626,2015-03-21,Lincoln County,0,2
Massachusetts,311749,2015-03-21,Boston,0,0
Michigan,310874,2015-03-22,Grand Rapids,1,0
Virginia,311399,2015-03-22,Richmond,0,1
Tennessee,312156,2015-03-22,Montgomery County,0,0
California,312096,2015-03-22,Pasadena,0,1
California,311019,2015-03-22,Vallejo,1,0
California,312162,2015-03-22,Palm Springs,0,0
California,311436,2015-03-22,Fresno,0,1
California,312106,2015-03-22,Sacramento County,1,0
Florida,311006,2015-03-22,Tampa,1,0
California,311017,2015-03-22,Santa Clara,1,0
New York,314998,2015-03-22,Buffalo,0,0
Tennessee,319109,2015-03-22,Davidson County,0,0
Illinois,310881,2015-03-22,Chicago,0,1
California,312111,2015-03-22,Duarte,0,0
Florida,311498,2015-03-22,Seville,0,0
Washington,312006,2015-03-22,Mercer Island,0,0
Alaska,311535,2015-03-22,Kenai,4,0
Florida,311509,2015-03-22,Orange County,0,0
Illinois,310937,2015-03-22,Chicago,0,1
Illinois,311239,2015-03-22,Chicago,0,1
Wisconsin,311526,2015-03-22,Union Grove,1,0
Illinois,311242,2015-03-22,Chicago,0,1
Louisiana,312399,2015-03-22,New Orleans,1,0
North Carolina,311561,2015-03-22,Wallace,0,2
Illinois,402551,2015-03-22,Chicago,0,0
Washington,311423,2015-03-22,Seattle,0,0
Arizona,312012,2015-03-22,Yuma,1,0
Ohio,311386,2015-03-22,Toledo,0,1
Washington,312017,2015-03-22,Pullman,0,0
Michigan,310872,2015-03-22,Flint,0,1
Illinois,310877,2015-03-22,Markham,1,0
Washington,311999,2015-03-22,Seattle,0,0
Maine,312208,2015-03-22,Wiscasset,0,0
Texas,314527,2015-03-22,Houston,0,0
North Carolina,311031,2015-03-22,Durham,1,2
Illinois,313031,2015-03-22,Springfield,0,0
Pennsylvania,311035,2015-03-22,Philadelphia,1,0
Massachusetts,311765,2015-03-22,Wilbraham,0,0
Arizona,311384,2015-03-22,Phoenix,1,0
Illinois,310988,2015-03-22,Champaign,0,1
New York,316033,2015-03-22,Bronx,0,0
Pennsylvania,310960,2015-03-22,Philadelphia,0,1
Kentucky,310946,2015-03-22,Laurel County,1,0
Kentucky,312627,2015-03-22,Lexington,0,0
New York,311183,2015-03-22,Bay Shore,1,0
West Virginia,311454,2015-03-22,Holden,0,0
Texas,311181,2015-03-22,Amarillo,0,1
Washington,311424,2015-03-22,Seattle,0,1
South Carolina,310922,2015-03-22,Columbia,1,0
Illinois,310930,2015-03-22,Chicago,0,1
Tennessee,314528,2015-03-22,Memphis,0,0
Washington,313403,2015-03-22,Lakewood,0,1
Georgia,312305,2015-03-22,Commerce,0,0
Florida,313173,2015-03-22,Tallahassee,1,0
Arizona,312237,2015-03-22,Tucson,1,0
Oregon,311419,2015-03-22,Portland,1,0
Indiana,311282,2015-03-22,Indianapolis,0,2
South Carolina,311578,2015-03-22,Cheraw,1,0
Maine,312209,2015-03-22,Wiscasset,0,0
Massachusetts,311144,2015-03-22,Worcester,1,1
Illinois,310883,2015-03-22,Chicago,0,2
Illinois,310899,2015-03-22,Chicago,0,2
Arizona,310902,2015-03-22,Phoenix,0,1
Illinois,310904,2015-03-22,Chicago,0,1
Oklahoma,311268,2015-03-22,Tulsa,0,1
Alaska,314526,2015-03-22,Anchorage,0,0
New York,330957,2015-03-22,Manhattan,0,1
Illinois,313069,2015-03-22,Springfield,0,0
Indiana,311296,2015-03-22,Fort Wayne,1,0
Pennsylvania,311185,2015-03-22,Holland,2,0
Alabama,311815,2015-03-22,Gadsden,0,1
Kentucky,327240,2015-03-22,Louisville,0,0
North Carolina,311505,2015-03-22,Charlotte,0,0
Michigan,311801,2015-03-22,Port Austin,0,1
Alabama,311796,2015-03-22,Cusseta,1,0
Massachusetts,311794,2015-03-22,Boston,0,0
Pennsylvania,311155,2015-03-22,Philadelphia,0,1
Pennsylvania,311154,2015-03-22,Lancaster,0,0
California,318237,2015-03-22,Potrero,1,0
Illinois,314508,2015-03-22,East Saint Louis,1,0
Louisiana,312405,2015-03-22,Baton Rouge,1,0
Massachusetts,311764,2015-03-22,Springfield,0,0
Alabama,311762,2015-03-22,Montgomery,0,1
Massachusetts,311757,2015-03-22,Holyoke,0,1
Michigan,312397,2015-03-22,Flint,0,1
Missouri,312871,2015-03-22,Kansas City,1,0
North Carolina,311742,2015-03-22,Asheville,0,1
Illinois,311237,2015-03-22,Chicago,1,0
Tennessee,311311,2015-03-22,Chattanooga,0,1
Montana,311878,2015-03-22,Billings,1,0
New York,311178,2015-03-22,Syracuse,0,2
Oklahoma,311902,2015-03-22,Oklahoma City,1,0
South Carolina,311912,2015-03-22,Summerville,0,0
